# =================================================================================================
# Hot humid biomes
# =================================================================================================

# N.B. To make mangrove swamps look the way they're supposed to, use MANGROVE rather than BEACH constants
gaia_cool_humid_shelf|Cool humid shelf biome|||unilib:dirt_dark_with_litter_coniferous 1|unilib:dirt_dark 4|unilib:stone_basalt_brown|||||||||SHELF|LOWLAND||COOL|HUMID
gaia_cool_humid_highland|Cool humid highland biome|||unilib:dirt_ordinary_with_litter_coniferous 1|unilib:dirt_ordinary 4|unilib:stone_basalt_brown|||||||||HIGHLAND|SHELF||COOL|HUMID
gaia_cool_humid_mountain|Cool humid mountain biome||unilib:snow_ordinary|unilib:stone_basalt_brown 10|unilib:stone_sandstone_brown 20|unilib:stone_brownstone_dark|||||||||MOUNTAIN|HIGHLAND||COOL|HUMID
gaia_cool_humid_strato|Cool humid stratospheric biome||unilib:ice_ordinary|unilib:stone_basalt_brown 15|unilib:stone_sandstone_brown 25|unilib:stone_brownstone_dark|||||||||STRATO|MOUNTAIN||COOL|HUMID

# =================================================================================================
# Cool semihumid biomes
# =================================================================================================

gaia_cool_semihumid_ocean|Cool semi-humid ocean biome|||unilib:sand_ordinary 2|unilib:stone_sandstone_ordinary 4|unilib:stone_diorite_dark|||||||||BEACH_MIN|OCEAN||COOL|SEMIHUMID
gaia_cool_semihumid_beach|Cool semi-humid beach biome|||unilib:sand_ordinary 2|unilib:stone_sandstone_ordinary 4|unilib:stone_diorite_dark|||||||||BEACH_MAX|BEACH_MIN||COOL|SEMIHUMID
gaia_cool_semihumid_coastal|Cool semi-humid coastal biome|||unilib:dirt_silt_fine_with_turf_cool_semihumid_coastal 1|unilib:dirt_silt_fine 4|unilib:stone_diorite_dark|||||||||COASTAL|BEACH_MAX||COOL|SEMIHUMID
gaia_cool_semihumid_lowland|Cool semi-humid lowland biome|||unilib:dirt_dark_with_turf_cool_semihumid_lowland 1|unilib:dirt_dark 4|unilib:stone_diorite_dark|||||||||LOWLAND|COASTAL||COOL|SEMIHUMID
gaia_cool_semihumid_shelf|Cool semi-humid shelf biome|||unilib:dirt_ordinary_with_turf_cool_semihumid_shelf 1|unilib:dirt_ordinary 4|unilib:stone_diorite_dark|||||||||SHELF|LOWLAND||COOL|SEMIHUMID
gaia_cool_semihumid_highland|Cool semi-humid highland biome|||unilib:clay_red_with_turf_cool_semihumid_highland 1|unilib:clay_red 4|unilib:stone_diorite_dark|||||||||HIGHLAND|SHELF||COOL|SEMIHUMID
gaia_cool_semihumid_mountain|Cool semi-humid mountain biome||unilib:snow_ordinary|unilib:stone_diorite_dark 10|unilib:stone_quartzite_brown 20|unilib:stone_gneiss_brown|||||||||MOUNTAIN|HIGHLAND||COOL|SEMIHUMID
gaia_cool_semihumid_strato|Cool semi-humid stratospheric biome||unilib:ice_ordinary|unilib:stone_diorite_dark 15|unilib:stone_quartzite_brown 25|unilib:stone_gneiss_brown|||||||||STRATO|MOUNTAIN||COOL|SEMIHUMID

# =================================================================================================
# Cool temperate biomes
# =================================================================================================

gaia_cool_temperate_ocean|Cool temperate ocean biome|||unilib:sand_ordinary 2|unilib:sand_ordinary 4|unilib:stone_granite_white|||||||||BEACH_MIN|OCEAN||COOL|TEMPERATE
gaia_cool_temperate_beach|Cool temperate beach biome|||unilib:sand_ordinary 2|unilib:sand_ordinary 4|unilib:stone_granite_white|||||||||BEACH_MAX|BEACH_MIN||COOL|TEMPERATE
gaia_cool_temperate_coastal|Cool temperate coastal biome|||unilib:dirt_dark_with_turf_cool_temperate_coastal 1|unilib:dirt_dark 4|unilib:stone_granite_white|||||||||COASTAL|BEACH_MAX||COOL|TEMPERATE
gaia_cool_temperate_lowland|Cool temperate lowland biome|||unilib:dirt_ordinary_with_turf_cool_temperate_lowland 1|unilib:dirt_ordinary 4|unilib:stone_granite_white|||||||||LOWLAND|COASTAL||COOL|TEMPERATE
gaia_cool_temperate_shelf|Cool temperate shelf biome|||unilib:dirt_coarse_with_turf_cool_temperate_shelf 1|unilib:dirt_coarse 4|unilib:stone_granite_white|||||||||SHELF|LOWLAND||COOL|TEMPERATE
gaia_cool_temperate_highland|Cool temperate highland biome|||unilib:clay_red_with_turf_cool_temperate_highland 1|unilib:clay_red 4|unilib:stone_granite_white|||||||||HIGHLAND|SHELF||COOL|TEMPERATE
gaia_cool_temperate_mountain|Cool temperate mountain biome||unilib:snow_ordinary|unilib:stone_granite_white 10|unilib:stone_granite_orange 20|unilib:stone_schist_grey|||||||||MOUNTAIN|HIGHLAND||COOL|TEMPERATE
gaia_cool_temperate_strato|Cool temperate stratospheric biome||unilib:ice_ordinary|unilib:stone_granite_white 15|unilib:stone_granite_orange 25|unilib:stone_schist_grey|||||||||STRATO|MOUNTAIN||COOL|TEMPERATE

# =================================================================================================
# Cool semiarid biomes
# =================================================================================================

gaia_cool_semiarid_ocean|Cool semi-arid ocean biome|||unilib:sand_ordinary 2|unilib:stone_sandstone_ordinary 4|unilib:stone_limestone_beige|||||||||BEACH_MIN|OCEAN||COOL|SEMIARID
gaia_cool_semiarid_beach|Cool semi-arid beach biome|||unilib:sand_ordinary 2|unilib:stone_sandstone_ordinary 4|unilib:stone_limestone_beige|||||||||BEACH_MAX|BEACH_MIN||COOL|SEMIARID
gaia_cool_semiarid_coastal|Cool semi-arid coastal biome|||unilib:dirt_sandy_with_turf_cool_semiarid_coastal 1|unilib:dirt_sandy 4|unilib:stone_limestone_beige|||||||||COASTAL|BEACH_MAX||COOL|SEMIARID
gaia_cool_semiarid_lowland|Cool semi-arid lowland biome|||unilib:dirt_coarse_with_turf_cool_semiarid_lowland 1|unilib:dirt_coarse 4|unilib:stone_limestone_beige|||||||||LOWLAND|COASTAL||COOL|SEMIARID
gaia_cool_semiarid_shelf|Cool semi-arid shelf biome|||unilib:clay_red_with_turf_cool_semiarid_shelf 1|unilib:clay_red 4|unilib:stone_limestone_beige|||||||||SHELF|LOWLAND||COOL|SEMIARID
gaia_cool_semiarid_highland|Cool semi-arid highland biome|||unilib:dirt_clayey_with_turf_cool_semiarid_highland 1|unilib:dirt_clayey 4|unilib:stone_limestone_beige|||||||||HIGHLAND|SHELF||COOL|SEMIARID
gaia_cool_semiarid_mountain|Cool semi-arid mountain biome|||unilib:stone_limestone_beige 10|unilib:stone_granite_pink 20|unilib:stone_gabbro_red|||||||||MOUNTAIN|HIGHLAND||COOL|SEMIARID
gaia_cool_semiarid_strato|Cool semi-arid stratospheric biome|||unilib:stone_limestone_beige 15|unilib:stone_granite_pink 25|unilib:stone_gabbro_red|||||||||STRATO|MOUNTAIN||COOL|SEMIARID

# =================================================================================================
# Cool arid biomes
# =================================================================================================

gaia_cool_arid_ocean|Cool arid ocean biome|||unilib:sand_silver 2|unilib:sand_silver 4|unilib:stone_sandstone_pink|||||||||BEACH_MIN|OCEAN||COOL|ARID
gaia_cool_arid_beach|Cool arid beach biome|||unilib:gravel_sandstone_silver 1|unilib:sand_silver 4|unilib:stone_sandstone_pink|||||||||BEACH_MAX|BEACH_MIN||COOL|ARID
gaia_cool_arid_coastal|Cool arid coastal biome|||unilib:dirt_mud_dry 5|unilib:stone_andesite_grey 4|unilib:stone_sandstone_pink|||||||||COASTAL|BEACH_MAX||COOL|ARID
gaia_cool_arid_lowland|Cool arid lowland biome|||unilib:dirt_silt_coarse_with_turf_cool_arid_lowland 4|unilib:stone_andesite_grey 6|unilib:stone_sandstone_pink|||||||||LOWLAND|COASTAL||COOL|ARID
gaia_cool_arid_shelf|Cool arid shelf biome|||unilib:dirt_silt_fine_with_turf_cool_arid_shelf 3|unilib:stone_andesite_grey 8|unilib:stone_sandstone_pink|||||||||SHELF|LOWLAND||COOL|ARID
gaia_cool_arid_highland|Cool arid highland biome|||unilib:stone_limestone_beige 2|unilib:stone_andesite_grey 10|unilib:stone_sandstone_pink|||||||||HIGHLAND|SHELF||COOL|ARID
gaia_cool_arid_mountain|Cool arid mountain biome|||unilib:stone_sandstone_pink 15|unilib:stone_sandstone_desert 25|unilib:stone_desert|||||||||MOUNTAIN|HIGHLAND||COOL|ARID
gaia_cool_arid_strato|Cool arid stratospheric biome|||unilib:stone_sandstone_pink 15|unilib:stone_sandstone_desert 25|unilib:stone_desert|||||||||STRATO|MOUNTAIN||COOL|ARID

# =================================================================================================
# Cold humid biomes
# =================================================================================================

gaia_cold_humid_ocean|Cold humid ocean biome|||unilib:sand_volcanic_dust 2|unilib:sand_volcanic_ash 4|unilib:stone_travertine|||||||||BEACH_MIN|OCEAN||COLD|HUMID
gaia_cold_humid_beach|Cold humid beach biome|||unilib:sand_ordinary 2|unilib:sand_ordinary 4|unilib:stone_quartzite_red|||||||||BEACH_MAX|BEACH_MIN||COLD|HUMID
gaia_cold_humid_coastal|Cold humid coastal biome|||unilib:dirt_permafrost_brown_with_cover_snow 1|unilib:dirt_permafrost_brown 2|unilib:dirt_permafrost_brown_dark|||||||||COASTAL|BEACH_MAX||COLD|HUMID
gaia_cold_humid_lowland|Cold humid lowland biome|||unilib:dirt_permafrost_brown_with_cover_snow 1|unilib:dirt_permafrost_brown 2|unilib:dirt_permafrost_brown_dark|||||||||LOWLAND|COASTAL||COLD|HUMID
gaia_cold_humid_shelf|Cold humid shelf biome|||unilib:dirt_permafrost_brown_with_cover_snow 1|unilib:dirt_permafrost_brown_dark 2|unilib:stone_quartzite_red|||||||||SHELF|LOWLAND||COLD|HUMID
gaia_cold_humid_highland|Cold humid highland biome|||unilib:dirt_permafrost_brown_with_cover_snow 1|unilib:dirt_permafrost_brown_dark 2|unilib:stone_quartzite_red|||||||||HIGHLAND|SHELF||COLD|HUMID
gaia_cold_humid_mountain|Cold humid mountain biome||unilib:snow_ordinary|unilib:ice_ordinary 10|unilib:stone_travertine 20|unilib:stone_quartzite_red|||||||||MOUNTAIN|HIGHLAND||COLD|HUMID
gaia_cold_humid_strato|Cold humid stratospheric biome||unilib:ice_ordinary|unilib:ice_ordinary 15|unilib:stone_travertine 25|unilib:stone_quartzite_red|||||||||STRATO|MOUNTAIN||COLD|HUMID

# =================================================================================================
# Cold semihumid biomes
# =================================================================================================

gaia_cold_semihumid_ocean|Cold semi-humid ocean biome|||unilib:sand_silt 2|unilib:sand_ordinary 4|unilib:stone_serpentinite_pale|||||||||BEACH_MIN|OCEAN||COLD|SEMIHUMID
gaia_cold_semihumid_beach|Cold semi-humid beach biome|||unilib:sand_ordinary 2|unilib:sand_ordinary 4|unilib:stone_serpentinite_dark|||||||||BEACH_MAX|BEACH_MIN||COLD|SEMIHUMID
gaia_cold_semihumid_coastal|Cold semi-humid coastal biome|||unilib:dirt_permafrost_green_with_cover_snow 1|unilib:dirt_permafrost_green 2|unilib:dirt_permafrost_green_dark|||||||||COASTAL|BEACH_MAX||COLD|SEMIHUMID
gaia_cold_semihumid_lowland|Cold semi-humid lowland biome|||unilib:dirt_permafrost_green_with_cover_snow 1|unilib:dirt_permafrost_green 2|unilib:dirt_permafrost_green_dark|||||||||LOWLAND|COASTAL||COLD|SEMIHUMID
gaia_cold_semihumid_shelf|Cold semi-humid shelf biome|||unilib:dirt_permafrost_green_with_cover_snow 1|unilib:dirt_permafrost_green_dark 2|unilib:stone_serpentinite_dark|||||||||SHELF|LOWLAND||COLD|SEMIHUMID
gaia_cold_semihumid_highland|Cold semi-humid highland biome|||unilib:dirt_permafrost_green_with_cover_snow 1|unilib:dirt_permafrost_green_dark 2|unilib:stone_serpentinite_dark|||||||||HIGHLAND|SHELF||COLD|SEMIHUMID
gaia_cold_semihumid_mountain|Cold semi-humid mountain biome||unilib:snow_ordinary|unilib:ice_ordinary 10|unilib:stone_serpentinite_pale 20|unilib:stone_serpentinite_dark|||||||||MOUNTAIN|HIGHLAND||COLD|SEMIHUMID
gaia_cold_semihumid_strato|Cold semi-humid strato biome||unilib:ice_ordinary|unilib:ice_ordinary 15|unilib:stone_serpentinite_pale 25|unilib:stone_serpentinite_dark|||||||||STRATO|MOUNTAIN||COLD|SEMIHUMID

# =================================================================================================
# Cold temperate biomes
# =================================================================================================

gaia_cold_temperate_ocean|Cold temperate ocean biome|||unilib:sand_silver 2|unilib:sand_ordinary 4|unilib:stone_granite_orange|||||||||BEACH_MIN|OCEAN||COLD|TEMPERATE
gaia_cold_temperate_beach|Cold temperate beach biome|||unilib:sand_ordinary 2|unilib:sand_ordinary 4|unilib:stone_granite_white|||||||||BEACH_MAX|BEACH_MIN||COLD|TEMPERATE
gaia_cold_temperate_coastal|Cold temperate coastal biome|||unilib:dirt_permafrost_red_with_cover_snow 1|unilib:dirt_permafrost_red 2|unilib:dirt_permafrost_red_dark|||||||||COASTAL|BEACH_MAX||COLD|TEMPERATE
gaia_cold_temperate_lowland|Cold temperate lowland biome|||unilib:dirt_permafrost_red_with_cover_snow 1|unilib:dirt_permafrost_red 2|unilib:dirt_permafrost_red_dark|||||||||LOWLAND|COASTAL||COLD|TEMPERATE
gaia_cold_temperate_shelf|Cold temperate shelf biome|||unilib:dirt_permafrost_red_with_cover_snow 1|unilib:dirt_permafrost_red_dark 2|unilib:stone_granite_orange|||||||||SHELF|LOWLAND||COLD|TEMPERATE
gaia_cold_temperate_highland|Cold temperate highland biome|||unilib:dirt_permafrost_red_with_cover_snow 1|unilib:dirt_permafrost_red_dark 2|unilib:stone_granite_orange|||||||||HIGHLAND|SHELF||COLD|TEMPERATE
gaia_cold_temperate_mountain|Cold temperate mountain biome||unilib:snow_ordinary|unilib:snow_ordinary_block 10|unilib:ice_ordinary 20|unilib:stone_granite_orange|||||||||MOUNTAIN|HIGHLAND||COLD|TEMPERATE
gaia_cold_temperate_strato|Cold temperate stratospheric biome||unilib:ice_ordinary|unilib:ice_ordinary 15|unilib:stone_granite_white 25|unilib:stone_granite_orange|||||||||STRATO|MOUNTAIN||COLD|TEMPERATE

# =================================================================================================
# Cold semiarid biomes
# =================================================================================================

gaia_cold_semiarid_ocean|Cold semi-arid ocean biome|||unilib:sand_silver 2|unilib:stone_sandstone_silver 4|unilib:stone_ordinary|||||||||BEACH_MIN|OCEAN||COLD|SEMIARID
gaia_cold_semiarid_beach|Cold semi-arid beach biome|||unilib:dirt_permafrost_ordinary_with_litter_stone 1|unilib:stone_sandstone_silver 4|unilib:stone_ordinary|||||||||BEACH_MAX|BEACH_MIN||COLD|SEMIARID
gaia_cold_semiarid_coastal|Cold semi-arid coastal biome|||unilib:dirt_permafrost_ordinary 1|unilib:dirt_permafrost_dark 4|unilib:stone_sandstone_silver|||||||||COASTAL|BEACH_MAX||COLD|SEMIARID
gaia_cold_semiarid_lowland|Cold semi-arid lowland biome|||unilib:dirt_permafrost_dark 1|unilib:dirt_permafrost_dark 6|unilib:stone_sandstone_silver|||||||||LOWLAND|COASTAL||COLD|SEMIARID
gaia_cold_semiarid_shelf|Cold semi-arid shelf biome|||unilib:dirt_permafrost_dark_with_cover_snow 1|unilib:dirt_permafrost_dark 8|unilib:stone_sandstone_silver|||||||||SHELF|LOWLAND||COLD|SEMIARID
gaia_cold_semiarid_highland|Cold semi-arid highland biome|||unilib:dirt_permafrost_dark_with_cover_snow 1|unilib:dirt_permafrost_dark 10|unilib:stone_sandstone_silver|||||||||HIGHLAND|SHELF||COLD|SEMIARID
gaia_cold_semiarid_mountain|Cold semi-arid mountain biome||unilib:snow_ordinary|unilib:stone_sandstone_silver 10|unilib:stone_granite_pink 20|unilib:stone_gabbro_red|||||||||MOUNTAIN|HIGHLAND||COLD|SEMIARID
gaia_cold_semiarid_strato|Cold semi-arid stratospheric biome||unilib:snow_ordinary|unilib:stone_sandstone_silver 15|unilib:stone_granite_pink 25|unilib:stone_gabbro_red|||||||||STRATO|MOUNTAIN||COLD|SEMIARID

# =================================================================================================
# Cold arid biomes
# =================================================================================================

gaia_cold_arid_ocean|Cold arid ocean biome|||unilib:sand_silver 2|unilib:stone_sandstone_silver 4|unilib:stone_bluestone|||||||||BEACH_MIN|OCEAN||COLD|ARID
gaia_cold_arid_beach|Cold arid beach biome|||unilib:dirt_permafrost_blue_with_litter_stone 1|unilib:stone_sandstone_silver 4|unilib:stone_greenstone|||||||||BEACH_MAX|BEACH_MIN||COLD|ARID
gaia_cold_arid_coastal|Cold arid coastal biome|||unilib:dirt_permafrost_blue 1|unilib:dirt_permafrost_blue_dark 6|unilib:stone_sandstone_silver|||||||||COASTAL|BEACH_MAX||COLD|ARID
gaia_cold_arid_lowland|Cold arid lowland biome|||unilib:dirt_permafrost_blue 1|unilib:dirt_permafrost_blue_dark 8|unilib:stone_granite_white|||||||||LOWLAND|COASTAL||COLD|ARID
gaia_cold_arid_shelf|Cold arid shelf biome|||unilib:dirt_permafrost_blue_with_cover_snow 1|unilib:dirt_permafrost_blue_dark 10|unilib:stone_andesite_grey|||||||||SHELF|LOWLAND||COLD|ARID
gaia_cold_arid_highland|Cold arid highland biome|||unilib:dirt_permafrost_blue_with_cover_snow 1|unilib:dirt_permafrost_blue_dark 15|unilib:stone_bluestone|||||||||HIGHLAND|SHELF||COLD|ARID
gaia_cold_arid_mountain|Cold arid mountain biome||unilib:snow_ordinary|unilib:ice_ordinary 15|unilib:stone_bluestone 20|unilib:stone_greenstone|||||||||MOUNTAIN|HIGHLAND||COLD|ARID
gaia_cold_arid_strato|Cold arid stratospheric biome||unilib:snow_ordinary|unilib:ice_ordinary 15|unilib:stone_bluestone 25|unilib:stone_greenstone|||||||||STRATO|MOUNTAIN||COLD|ARID

# =================================================================================================
# Special biomes
# =================================================================================================

# From "biome_default_desert" package
gaia_hot_desert_land|Hot desert biome|||unilib:sand_desert 1|unilib:sand_desert 4|unilib:stone_desert||||unilib:sand_ordinary 2||unilib:stone_desert||unilib:stone_desert||BEACH_MIN||HOT|DESERT
gaia_hot_desert_ocean|Hot desert ocean biome|||unilib:sand_ordinary 1|unilib:sand_ordinary 3|unilib:stone_desert||||unilib:sand_ordinary 2|unilib:liquid_water_ordinary_source|unilib:stone_desert||unilib:stone_desert|BEACH_MIN|OCEAN||HOT|DESERT

# From "biome_default_desert_sandstone" package
gaia_warm_desert_land|Warm desert biome|||unilib:sand_ordinary 1|unilib:sand_ordinary 4|unilib:stone_sandstone_ordinary||||unilib:sand_ordinary 2||unilib:stone_sandstone_ordinary_brick||unilib:stone_sandstone_ordinary_block||BEACH_MIN||WARM|DESERT
gaia_warm_desert_ocean|Warm desert ocean biome|||unilib:sand_ordinary 1|unilib:sand_ordinary 3|unilib:stone_sandstone_ordinary||||unilib:sand_ordinary 2|unilib:liquid_water_ordinary_source|unilib:stone_sandstone_ordinary_brick||unilib:stone_sandstone_ordinary_block|BEACH_MIN|OCEAN||WARM|DESERT

# Original to unilib
gaia_mild_desert_land|Mild desert biome|||unilib:sand_pink 1|unilib:sand_pink 4|unilib:stone_sandstone_pink||||unilib:sand_ordinary 2||unilib:stone_sandstone_pink_brick||unilib:stone_sandstone_pink_block||BEACH_MIN||MILD|DESERT
gaia_mild_desert_ocean|Mild desert ocean biome|||unilib:sand_pink 1|unilib:sand_pink 3|unilib:stone_sandstone_pink||||unilib:sand_ordinary 2|unilib:liquid_water_ordinary_source|unilib:stone_sandstone_pink_brick||unilib:stone_sandstone_pink_block|BEACH_MIN|OCEAN||MILD|DESERT

# From "biome_default_desert_sandstone" package
gaia_cool_desert_land|Cooldesert biome|||unilib:sand_silver 1|unilib:sand_silver 4|unilib:stone_sandstone_silver||||unilib:sand_ordinary 2||unilib:stone_ordinary_cobble|unilib:stone_ordinary_cobble_mossy|unilib:stone_ordinary_cobble||BEACH_MIN||COOL|DESERT
gaia_cool_desert_ocean|Cool desert ocean biome|||unilib:sand_ordinary 1|unilib:sand_ordinary 3|unilib:stone_sandstone_silver||||unilib:sand_ordinary 2|unilib:liquid_water_ordinary_source|unilib:stone_ordinary_cobble|unilib:stone_ordinary_cobble_mossy|unilib:stone_ordinary_cobble|BEACH_MIN|OCEAN||COOL|DESERT

# From "biome_default_icesheet" package
gaia_cold_desert_land|Cold desert biome|||unilib:snow_ordinary_block 1|unilib:snow_ordinary_block 4|unilib:ice_ordinary_cave|unilib:ice_ordinary 10||unilib:ice_ordinary|unilib:gravel_ordinary 2|unilib:ice_ordinary||unilib:ice_ordinary|||BEACH_MIN||COLD|DESERT
gaia_cold_desert_ocean|Cold desert ocean biome||unilib:snow_ordinary_block|unilib:sand_ordinary 1|unilib:sand_ordinary 3|unilib:ice_ordinary_cave|unilib:ice_ordinary 10|||unilib:gravel_ordinary 2|unilib:liquid_water_ordinary_source|unilib:stone_ordinary_cobble|unilib:stone_ordinary_cobble_mossy|unilib:stone_ordinary_cobble|BEACH_MIN|OCEAN||COLD|DESERT

# =================================================================================================
# Generic biomes
# =================================================================================================

gaia_generic_underground|Generic underground biome|||unilib:sand_ordinary 1|unilib:sand_ordinary 2||||||unilib:liquid_water_ordinary_source unilib:liquid_lava_ordinary_source|unilib:stone_ordinary_cobble|unilib:stone_ordinary_cobble_mossy|unilib:stone_ordinary_cobble|OCEAN||||
gaia_generic_sky|Generic sky biome||unilib:snow_ordinary|unilib:snow_ordinary_block 2|unilib:ice_ordinary 2|unilib:stone_ordinary||||||||||STRATO|||

# =================================================================================================
# Misc
# =================================================================================================
