# =================================================================================================
# Hot humid biome ecosystems
# =================================================================================================

# Hot humid ocean

# Hot humid beach

# Hot humid coastal
default|gaia_warm_semihumid_coastal|unilib:dirt_ordinary_with_turf_warm_semihumid_coastal|unilib:dirt_silt_fine_with_turf_warm_semihumid_coastal|0.8|COASTAL|BEACH_MAX
default|gaia_warm_semihumid_coastal|unilib:dirt_sandy_with_turf_warm_semihumid_coastal|unilib:dirt_silt_fine_with_turf_warm_semihumid_coastal|0.8|COASTAL|BEACH_MAX
default|gaia_warm_semihumid_coastal|unilib:dirt_silt_coarse_with_turf_warm_semihumid_coastal|unilib:dirt_silt_fine_with_turf_warm_semihumid_coastal|0.8|COASTAL|BEACH_MAX

# Warm semihumid lowland
default|gaia_warm_semihumid_lowland|unilib:dirt_black_with_litter_forest_leafy|unilib:dirt_dark_with_turf_warm_semihumid_lowland|0.7|LOWLAND|COASTAL
default|gaia_warm_semihumid_lowland|unilib:dirt_black_with_turf_warm_semihumid_lowland|unilib:dirt_dark_with_turf_warm_semihumid_lowland|0.8|LOWLAND|COASTAL
default|gaia_warm_semihumid_lowland|unilib:dirt_brown_with_turf_warm_semihumid_lowland|unilib:dirt_dark_with_turf_warm_semihumid_lowland|0.8|LOWLAND|COASTAL
default|gaia_warm_semihumid_lowland|unilib:dirt_clayey_with_turf_warm_semihumid_lowland|unilib:dirt_dark_with_turf_warm_semihumid_lowland|0.8|LOWLAND|COASTAL
default|gaia_warm_semihumid_lowland|unilib:dirt_ordinary_with_turf_warm_semihumid_lowland|unilib:dirt_dark_with_turf_warm_semihumid_lowland|0.8|LOWLAND|COASTAL
default|gaia_warm_semihumid_lowland|unilib:dirt_sandy_with_turf_warm_semihumid_lowland|unilib:dirt_dark_with_turf_warm_semihumid_lowland|0.8|LOWLAND|COASTAL
default|gaia_warm_semihumid_lowland|unilib:dirt_silt_fine_with_turf_warm_semihumid_lowland|unilib:dirt_dark_with_turf_warm_semihumid_lowland|0.8|LOWLAND|COASTAL

# Warm semihumid shelf
default|gaia_warm_semihumid_shelf|unilib:dirt_black_with_litter_forest_leafy|unilib:dirt_coarse_with_turf_warm_semihumid_shelf|0.8|SHELF|LOWLAND
default|gaia_warm_semihumid_shelf|unilib:dirt_black_with_turf_warm_semihumid_shelf|unilib:dirt_coarse_with_turf_warm_semihumid_shelf|0.8|SHELF|LOWLAND
default|gaia_warm_semihumid_shelf|unilib:dirt_brown_with_turf_warm_semihumid_shelf|unilib:dirt_coarse_with_turf_warm_semihumid_shelf|0.8|SHELF|LOWLAND
default|gaia_warm_semihumid_shelf|unilib:dirt_clayey_with_turf_warm_semihumid_shelf|unilib:dirt_coarse_with_turf_warm_semihumid_shelf|0.8|SHELF|LOWLAND
default|gaia_warm_semihumid_shelf|unilib:dirt_ordinary_with_turf_warm_semihumid_shelf|unilib:dirt_coarse_with_turf_warm_semihumid_shelf|0.8|SHELF|LOWLAND
default|gaia_warm_semihumid_shelf|unilib:dirt_sandy_with_turf_warm_semihumid_shelf|unilib:dirt_coarse_with_turf_warm_semihumid_shelf|0.8|SHELF|LOWLAND
default|gaia_warm_semihumid_shelf|unilib:dirt_silt_fine_with_turf_warm_semihumid_shelf|unilib:dirt_coarse_with_turf_warm_semihumid_shelf|0.8|SHELF|LOWLAND

# Warm semihumid highland
default|gaia_warm_semihumid_highland|unilib:dirt_black_with_litter_forest_leafy|unilib:dirt_parched_with_turf_warm_semihumid_highland|0.8|HIGHLAND|SHELF
default|gaia_warm_semihumid_highland|unilib:dirt_black_with_turf_warm_semihumid_highland|unilib:dirt_parched_with_turf_warm_semihumid_highland|0.8|HIGHLAND|SHELF
default|gaia_warm_semihumid_highland|unilib:dirt_brown_with_turf_warm_semihumid_highland|unilib:dirt_parched_with_turf_warm_semihumid_highland|0.8|HIGHLAND|SHELF
default|gaia_warm_semihumid_highland|unilib:dirt_clayey_with_turf_warm_semihumid_highland|unilib:dirt_parched_with_turf_warm_semihumid_highland|0.8|HIGHLAND|SHELF
default|gaia_warm_semihumid_highland|unilib:dirt_ordinary_with_turf_warm_semihumid_highland|unilib:dirt_parched_with_turf_warm_semihumid_highland|0.8|HIGHLAND|SHELF
default|gaia_warm_semihumid_highland|unilib:dirt_sandy_with_turf_warm_semihumid_highland|unilib:dirt_parched_with_turf_warm_semihumid_highland|0.8|HIGHLAND|SHELF
default|gaia_warm_semihumid_highland|unilib:dirt_silt_fine_with_turf_warm_semihumid_highland|unilib:dirt_parched_with_turf_warm_semihumid_highland|0.8|HIGHLAND|SHELF

# Warm semihumid mountain

# Warm semihumid strato

# =================================================================================================
# Warm temperate biome ecosystems
# =================================================================================================

# Warm temperate ocean

# Warm temperate beach

# Warm temperate coastal
default|gaia_warm_temperate_coastal|unilib:dirt_black_with_litter_forest_leafy|unilib:dirt_dark_with_turf_warm_temperate_coastal|0.6|COASTAL|BEACH_MAX
default|gaia_warm_temperate_coastal|unilib:dirt_black_with_turf_warm_temperate_coastal|unilib:dirt_dark_with_turf_warm_temperate_coastal|0.8|COASTAL|BEACH_MAX
default|gaia_warm_temperate_coastal|unilib:dirt_brown_with_turf_warm_temperate_coastal|unilib:dirt_dark_with_turf_warm_temperate_coastal|0.8|COASTAL|BEACH_MAX
default|gaia_warm_temperate_coastal|unilib:dirt_clayey_with_turf_warm_temperate_coastal|unilib:dirt_dark_with_turf_warm_temperate_coastal|0.8|COASTAL|BEACH_MAX
default|gaia_warm_temperate_coastal|unilib:dirt_ordinary_with_turf_warm_temperate_coastal|unilib:dirt_dark_with_turf_warm_temperate_coastal|0.8|COASTAL|BEACH_MAX
default|gaia_warm_temperate_coastal|unilib:dirt_sandy_with_turf_warm_temperate_coastal|unilib:dirt_dark_with_turf_warm_temperate_coastal|0.8|COASTAL|BEACH_MAX
default|gaia_warm_temperate_coastal|unilib:dirt_silt_fine_with_turf_warm_temperate_coastal|unilib:dirt_dark_with_turf_warm_temperate_coastal|0.8|COASTAL|BEACH_MAX

# Warm temperate lowland
default|gaia_warm_temperate_lowland|unilib:dirt_black_with_litter_forest_leafy|unilib:dirt_ordinary_with_turf_warm_temperate_lowland|0.7|LOWLAND|COASTAL
default|gaia_warm_temperate_lowland|unilib:dirt_black_with_turf_warm_temperate_lowland|unilib:dirt_ordinary_with_turf_warm_temperate_lowland|0.8|LOWLAND|COASTAL
default|gaia_warm_temperate_lowland|unilib:dirt_brown_with_turf_warm_temperate_lowland|unilib:dirt_ordinary_with_turf_warm_temperate_lowland|0.8|LOWLAND|COASTAL
default|gaia_warm_temperate_lowland|unilib:dirt_clayey_with_turf_warm_temperate_lowland|unilib:dirt_ordinary_with_turf_warm_temperate_lowland|0.8|LOWLAND|COASTAL
default|gaia_warm_temperate_lowland|unilib:dirt_sandy_with_turf_warm_temperate_lowland|unilib:dirt_ordinary_with_turf_warm_temperate_lowland|0.8|LOWLAND|COASTAL
default|gaia_warm_temperate_lowland|unilib:dirt_silt_coarse_with_turf_warm_temperate_lowland|unilib:dirt_ordinary_with_turf_warm_temperate_lowland|0.8|LOWLAND|COASTAL
default|gaia_warm_temperate_lowland|unilib:dirt_silt_fine_with_turf_warm_temperate_lowland|unilib:dirt_ordinary_with_turf_warm_temperate_lowland|0.8|LOWLAND|COASTAL

# Warm temperate shelf
default|gaia_warm_temperate_shelf|unilib:dirt_black_with_litter_forest_leafy|unilib:dirt_coarse_with_turf_warm_temperate_shelf|0.8|SHELF|LOWLAND
default|gaia_warm_temperate_shelf|unilib:dirt_black_with_turf_warm_temperate_shelf|unilib:dirt_coarse_with_turf_warm_temperate_shelf|0.8|SHELF|LOWLAND
default|gaia_warm_temperate_shelf|unilib:dirt_brown_with_turf_warm_temperate_shelf|unilib:dirt_coarse_with_turf_warm_temperate_shelf|0.8|SHELF|LOWLAND
default|gaia_warm_temperate_shelf|unilib:dirt_clayey_with_turf_warm_temperate_shelf|unilib:dirt_coarse_with_turf_warm_temperate_shelf|0.8|SHELF|LOWLAND
default|gaia_warm_temperate_shelf|unilib:dirt_ordinary_with_turf_warm_temperate_shelf|unilib:dirt_coarse_with_turf_warm_temperate_shelf|0.8|SHELF|LOWLAND
default|gaia_warm_temperate_shelf|unilib:dirt_sandy_with_turf_warm_temperate_shelf|unilib:dirt_coarse_with_turf_warm_temperate_shelf|0.8|SHELF|LOWLAND
default|gaia_warm_temperate_shelf|unilib:dirt_silt_fine_with_turf_warm_temperate_shelf|unilib:dirt_coarse_with_turf_warm_temperate_shelf|0.8|SHELF|LOWLAND

# Warm temperate highland
default|gaia_warm_temperate_highland|unilib:dirt_black_with_litter_forest_leafy|unilib:clay_red_with_turf_warm_temperate_highland|0.8|HIGHLAND|SHELF
default|gaia_warm_temperate_highland|unilib:dirt_black_with_turf_warm_temperate_highland|unilib:clay_red_with_turf_warm_temperate_highland|0.8|HIGHLAND|SHELF
default|gaia_warm_temperate_highland|unilib:dirt_brown_with_turf_warm_temperate_highland|unilib:clay_red_with_turf_warm_temperate_highland|0.8|HIGHLAND|SHELF
default|gaia_warm_temperate_highland|unilib:dirt_clayey_with_turf_warm_temperate_highland|unilib:clay_red_with_turf_warm_temperate_highland|0.8|HIGHLAND|SHELF
default|gaia_warm_temperate_highland|unilib:dirt_ordinary_with_turf_warm_temperate_highland|unilib:clay_red_with_turf_warm_temperate_highland|0.8|HIGHLAND|SHELF
default|gaia_warm_temperate_highland|unilib:dirt_sandy_with_turf_warm_temperate_highland|unilib:clay_red_with_turf_warm_temperate_highland|0.8|HIGHLAND|SHELF
default|gaia_warm_temperate_highland|unilib:dirt_silt_fine_with_turf_warm_temperate_highland|unilib:clay_red_with_turf_warm_temperate_highland|0.8|HIGHLAND|SHELF

# Warm temperate mountain

# Warm temperate strato

# =================================================================================================
# Warm semiarid biome ecosystems
# =================================================================================================

# Warm semiarid ocean

# Warm semiarid beach

# Warm semiarid coastal
default|gaia_warm_semiarid_coastal|unilib:dirt_black_with_turf_warm_semiarid_coastal|unilib:stone_sandstone_white|0.8|COASTAL|BEACH_MAX
default|gaia_warm_semiarid_coastal|unilib:dirt_brown_with_turf_warm_semiarid_coastal|unilib:stone_sandstone_white|0.8|COASTAL|BEACH_MAX
default|gaia_warm_semiarid_coastal|unilib:dirt_clayey_with_turf_warm_semiarid_coastal|unilib:stone_sandstone_white|0.8|COASTAL|BEACH_MAX
default|gaia_warm_semiarid_coastal|unilib:dirt_ordinary_with_turf_warm_semiarid_coastal|unilib:stone_sandstone_white|0.8|COASTAL|BEACH_MAX
default|gaia_warm_semiarid_coastal|unilib:dirt_sandy_with_turf_warm_semiarid_coastal|unilib:stone_sandstone_white|0.8|COASTAL|BEACH_MAX
default|gaia_warm_semiarid_coastal|unilib:dirt_silt_fine_with_turf_warm_semiarid_coastal|unilib:stone_sandstone_white|0.8|COASTAL|BEACH_MAX

# Warm semiarid lowland
default|gaia_warm_semiarid_lowland|unilib:dirt_black_with_turf_warm_semiarid_lowland|unilib:dirt_coarse_with_turf_warm_semiarid_lowland|0.8|LOWLAND|COASTAL
default|gaia_warm_semiarid_lowland|unilib:dirt_brown_with_turf_warm_semiarid_lowland|unilib:dirt_coarse_with_turf_warm_semiarid_lowland|0.8|LOWLAND|COASTAL
default|gaia_warm_semiarid_lowland|unilib:dirt_clayey_with_turf_warm_semiarid_lowland|unilib:dirt_coarse_with_turf_warm_semiarid_lowland|0.8|LOWLAND|COASTAL
default|gaia_warm_semiarid_lowland|unilib:dirt_ordinary_with_turf_warm_semiarid_lowland|unilib:dirt_coarse_with_turf_warm_semiarid_lowland|0.8|LOWLAND|COASTAL
default|gaia_warm_semiarid_lowland|unilib:dirt_sandy_with_turf_warm_semiarid_lowland|unilib:dirt_coarse_with_turf_warm_semiarid_lowland|0.8|LOWLAND|COASTAL
default|gaia_warm_semiarid_lowland|unilib:dirt_silt_fine_with_turf_warm_semiarid_lowland|unilib:dirt_coarse_with_turf_warm_semiarid_lowland|0.8|LOWLAND|COASTAL

# Warm semiarid shelf
default|gaia_warm_semiarid_shelf|unilib:dirt_black_with_turf_warm_semiarid_shelf|unilib:clay_red_with_turf_warm_semiarid_shelf|0.8|SHELF|LOWLAND
default|gaia_warm_semiarid_shelf|unilib:dirt_brown_with_turf_warm_semiarid_shelf|unilib:clay_red_with_turf_warm_semiarid_shelf|0.8|SHELF|LOWLAND
default|gaia_warm_semiarid_shelf|unilib:dirt_clayey_with_turf_warm_semiarid_shelf|unilib:clay_red_with_turf_warm_semiarid_shelf|0.8|SHELF|LOWLAND
default|gaia_warm_semiarid_shelf|unilib:dirt_ordinary_with_turf_warm_semiarid_shelf|unilib:clay_red_with_turf_warm_semiarid_shelf|0.8|SHELF|LOWLAND
default|gaia_warm_semiarid_shelf|unilib:dirt_sandy_with_turf_warm_semiarid_shelf|unilib:clay_red_with_turf_warm_semiarid_shelf|0.8|SHELF|LOWLAND
default|gaia_warm_semiarid_shelf|unilib:dirt_silt_fine_with_turf_warm_semiarid_shelf|unilib:clay_red_with_turf_warm_semiarid_shelf|0.8|SHELF|LOWLAND

# Warm semiarid highland
default|gaia_warm_semiarid_highland|unilib:dirt_black_with_turf_warm_semiarid_highland|unilib:dirt_clayey_with_turf_warm_semiarid_highland|0.8|HIGHLAND|SHELF
default|gaia_warm_semiarid_highland|unilib:dirt_brown_with_turf_warm_semiarid_highland|unilib:dirt_clayey_with_turf_warm_semiarid_highland|0.8|HIGHLAND|SHELF
default|gaia_warm_semiarid_highland|unilib:dirt_ordinary_with_turf_warm_semiarid_highland|unilib:dirt_clayey_with_turf_warm_semiarid_highland|0.8|HIGHLAND|SHELF
default|gaia_warm_semiarid_highland|unilib:dirt_sandy_with_turf_warm_semiarid_highland|unilib:dirt_clayey_with_turf_warm_semiarid_highland|0.8|HIGHLAND|SHELF
default|gaia_warm_semiarid_highland|unilib:dirt_silt_coarse_with_turf_warm_semiarid_highland|unilib:dirt_clayey_with_turf_warm_semiarid_highland|0.8|HIGHLAND|SHELF
default|gaia_warm_semiarid_highland|unilib:dirt_silt_fine_with_turf_warm_semiarid_highland|unilib:dirt_clayey_with_turf_warm_semiarid_highland|0.8|HIGHLAND|SHELF

# Warm semiarid mountain

# Warm semiarid strato

# =================================================================================================
# Warm arid biome ecosystems
# =================================================================================================

# Warm arid ocean

# Warm arid beach

# Warm arid coastal
default|gaia_warm_arid_coastal|unilib:dirt_dried|unilib:sand_desert|0.8|COASTAL|BEACH_MAX
rare|gaia_warm_arid_coastal|unilib:dirt_dried_with_turf_warm_arid_coastal|unilib:sand_desert|0.8|COASTAL|BEACH_MAX
default|gaia_warm_arid_coastal|unilib:sand_brown|unilib:sand_desert|0.8|COASTAL|BEACH_MAX
default|gaia_warm_arid_coastal|unilib:sand_ordinary|unilib:sand_desert|0.8|COASTAL|BEACH_MAX
default|gaia_warm_arid_coastal|unilib:sand_white|unilib:sand_desert|0.8|COASTAL|BEACH_MAX
default|gaia_warm_arid_coastal|unilib:stone_sandstone_desert|unilib:sand_desert|0.8|COASTAL|BEACH_MAX

# Warm arid lowland
default|gaia_warm_arid_lowland|unilib:dirt_dried|unilib:sand_ordinary|0.8|LOWLAND|COASTAL
rare|gaia_warm_arid_lowland|unilib:dirt_dried_with_turf_warm_arid_lowland|unilib:sand_ordinary|0.8|LOWLAND|COASTAL
default|gaia_warm_arid_lowland|unilib:sand_beige|unilib:sand_ordinary|0.8|LOWLAND|COASTAL
default|gaia_warm_arid_lowland|unilib:sand_desert|unilib:sand_ordinary|0.8|LOWLAND|COASTAL
default|gaia_warm_arid_lowland|unilib:sand_silver|unilib:sand_ordinary|0.8|LOWLAND|COASTAL
default|gaia_warm_arid_lowland|unilib:stone_sandstone_ordinary|unilib:sand_ordinary|0.8|LOWLAND|COASTAL

# Warm arid shelf
default|gaia_warm_arid_shelf|unilib:dirt_dried|unilib:sand_ordinary|0.8|SHELF|LOWLAND
rare|gaia_warm_arid_shelf|unilib:dirt_dried_with_turf_warm_arid_shelf|unilib:sand_ordinary|0.8|SHELF|LOWLAND
default|gaia_warm_arid_shelf|unilib:sand_beige|unilib:sand_ordinary|0.8|SHELF|LOWLAND
default|gaia_warm_arid_shelf|unilib:sand_desert|unilib:sand_ordinary|0.8|SHELF|LOWLAND
default|gaia_warm_arid_shelf|unilib:sand_silver|unilib:sand_ordinary|0.8|SHELF|LOWLAND
default|gaia_warm_arid_shelf|unilib:stone_sandstone_ordinary|unilib:sand_ordinary|0.8|SHELF|LOWLAND

# Warm arid highland
default|gaia_warm_arid_highland|unilib:dirt_dried|unilib:sand_ordinary|0.8|HIGHLAND|SHELF
rare|gaia_warm_arid_highland|unilib:dirt_dried_with_turf_warm_arid_highland|unilib:sand_ordinary|0.8|HIGHLAND|SHELF
default|gaia_warm_arid_highland|unilib:sand_beige|unilib:sand_ordinary|0.8|HIGHLAND|SHELF
default|gaia_warm_arid_highland|unilib:sand_desert|unilib:sand_ordinary|0.8|HIGHLAND|SHELF
default|gaia_warm_arid_highland|unilib:sand_silver|unilib:sand_ordinary|0.8|HIGHLAND|SHELF
default|gaia_warm_arid_highland|unilib:stone_sandstone_ordinary|unilib:sand_ordinary|0.8|HIGHLAND|SHELF

# Warm arid mountain

# Warm arid strato

# =================================================================================================
# Mild humid biome ecosystems
# =================================================================================================

# Mild humid ocean

# Mild humid beach

# Mild humid coastal
default|gaia_mild_humid_coastal|unilib:dirt_black_with_litter_forest_medium|unilib:dirt_silt_coarse_with_turf_mild_humid_coastal|0.6|COASTAL|BEACH_MAX
default|gaia_mild_humid_coastal|unilib:dirt_black_with_turf_mild_humid_coastal|unilib:dirt_silt_coarse_with_turf_mild_humid_coastal|0.8|COASTAL|BEACH_MAX
default|gaia_mild_humid_coastal|unilib:dirt_brown_with_turf_mild_humid_coastal|unilib:dirt_silt_coarse_with_turf_mild_humid_coastal|0.8|COASTAL|BEACH_MAX
default|gaia_mild_humid_coastal|unilib:dirt_clayey_with_turf_mild_humid_coastal|unilib:dirt_silt_coarse_with_turf_mild_humid_coastal|0.8|COASTAL|BEACH_MAX
default|gaia_mild_humid_coastal|unilib:dirt_ordinary_with_turf_mild_humid_coastal|unilib:dirt_silt_coarse_with_turf_mild_humid_coastal|0.8|COASTAL|BEACH_MAX
default|gaia_mild_humid_coastal|unilib:dirt_sandy_with_turf_mild_humid_coastal|unilib:dirt_silt_coarse_with_turf_mild_humid_coastal|0.8|COASTAL|BEACH_MAX
default|gaia_mild_humid_coastal|unilib:dirt_silt_fine_with_turf_mild_humid_coastal|unilib:dirt_silt_coarse_with_turf_mild_humid_coastal|0.8|COASTAL|BEACH_MAX

# Mild humid lowland
default|gaia_mild_humid_lowland|unilib:dirt_black_with_litter_forest_medium|unilib:dirt_silt_fine_with_turf_mild_humid_lowland|0.7|LOWLAND|COASTAL
default|gaia_mild_humid_lowland|unilib:dirt_black_with_turf_mild_humid_lowland|unilib:dirt_silt_fine_with_turf_mild_humid_lowland|0.8|LOWLAND|COASTAL
default|gaia_mild_humid_lowland|unilib:dirt_brown_with_turf_mild_humid_lowland|unilib:dirt_silt_fine_with_turf_mild_humid_lowland|0.8|LOWLAND|COASTAL
default|gaia_mild_humid_lowland|unilib:dirt_clayey_with_turf_mild_humid_lowland|unilib:dirt_silt_fine_with_turf_mild_humid_lowland|0.8|LOWLAND|COASTAL
default|gaia_mild_humid_lowland|unilib:dirt_ordinary_with_turf_mild_humid_lowland|unilib:dirt_silt_fine_with_turf_mild_humid_lowland|0.8|LOWLAND|COASTAL
default|gaia_mild_humid_lowland|unilib:dirt_sandy_with_turf_mild_humid_lowland|unilib:dirt_silt_fine_with_turf_mild_humid_lowland|0.8|LOWLAND|COASTAL
default|gaia_mild_humid_lowland|unilib:dirt_silt_coarse_with_turf_mild_humid_lowland|unilib:dirt_silt_fine_with_turf_mild_humid_lowland|0.8|LOWLAND|COASTAL

# Mild humid shelf
default|gaia_mild_humid_shelf|unilib:dirt_black_with_litter_forest_light|unilib:dirt_dark_with_turf_mild_humid_shelf|0.8|SHELF|LOWLAND
default|gaia_mild_humid_shelf|unilib:dirt_black_with_turf_mild_humid_shelf|unilib:dirt_dark_with_turf_mild_humid_shelf|0.8|SHELF|LOWLAND
default|gaia_mild_humid_shelf|unilib:dirt_brown_with_turf_mild_humid_shelf|unilib:dirt_dark_with_turf_mild_humid_shelf|0.8|SHELF|LOWLAND
default|gaia_mild_humid_shelf|unilib:dirt_clayey_with_turf_mild_humid_shelf|unilib:dirt_dark_with_turf_mild_humid_shelf|0.8|SHELF|LOWLAND
default|gaia_mild_humid_shelf|unilib:dirt_ordinary_with_turf_mild_humid_shelf|unilib:dirt_dark_with_turf_mild_humid_shelf|0.8|SHELF|LOWLAND
default|gaia_mild_humid_shelf|unilib:dirt_sandy_with_turf_mild_humid_shelf|unilib:dirt_dark_with_turf_mild_humid_shelf|0.8|SHELF|LOWLAND
default|gaia_mild_humid_shelf|unilib:dirt_silt_fine_with_turf_mild_humid_shelf|unilib:dirt_dark_with_turf_mild_humid_shelf|0.8|SHELF|LOWLAND

# Mild humid highland
default|gaia_mild_humid_highland|unilib:dirt_black_with_litter_forest_light|unilib:dirt_dark_with_turf_mild_humid_highland|0.8|HIGHLAND|SHELF
default|gaia_mild_humid_highland|unilib:dirt_black_with_turf_mild_humid_highland|unilib:dirt_dark_with_turf_mild_humid_highland|0.8|HIGHLAND|SHELF
default|gaia_mild_humid_highland|unilib:dirt_brown_with_turf_mild_humid_highland|unilib:dirt_dark_with_turf_mild_humid_highland|0.8|HIGHLAND|SHELF
default|gaia_mild_humid_highland|unilib:dirt_clayey_with_turf_mild_humid_highland|unilib:dirt_dark_with_turf_mild_humid_highland|0.8|HIGHLAND|SHELF
default|gaia_mild_humid_highland|unilib:dirt_ordinary_with_turf_mild_humid_highland|unilib:dirt_dark_with_turf_mild_humid_highland|0.8|HIGHLAND|SHELF
default|gaia_mild_humid_highland|unilib:dirt_sandy_with_turf_mild_humid_highland|unilib:dirt_dark_with_turf_mild_humid_highland|0.8|HIGHLAND|SHELF
default|gaia_mild_humid_highland|unilib:dirt_silt_fine_with_turf_mild_humid_highland|unilib:dirt_dark_with_turf_mild_humid_highland|0.8|HIGHLAND|SHELF

# Mild humid mountain

# Mild humid strato

# =================================================================================================
# Mild semihumid biome ecosystems
# =================================================================================================

# Mild semihumid ocean

# Mild semihumid beach

# Mild semihumid coastal
default|gaia_mild_semihumid_coastal|unilib:dirt_black_with_litter_forest_medium|unilib:dirt_silt_fine_with_turf_mild_semihumid_coastal|0.6|COASTAL|BEACH_MAX
default|gaia_mild_semihumid_coastal|unilib:dirt_black_with_turf_mild_semihumid_coastal|unilib:dirt_silt_fine_with_turf_mild_semihumid_coastal|0.8|COASTAL|BEACH_MAX
default|gaia_mild_semihumid_coastal|unilib:dirt_brown_with_turf_mild_semihumid_coastal|unilib:dirt_silt_fine_with_turf_mild_semihumid_coastal|0.8|COASTAL|BEACH_MAX
default|gaia_mild_semihumid_coastal|unilib:dirt_clayey_with_turf_mild_semihumid_coastal|unilib:dirt_silt_fine_with_turf_mild_semihumid_coastal|0.8|COASTAL|BEACH_MAX
default|gaia_mild_semihumid_coastal|unilib:dirt_ordinary_with_turf_mild_semihumid_coastal|unilib:dirt_silt_fine_with_turf_mild_semihumid_coastal|0.8|COASTAL|BEACH_MAX
default|gaia_mild_semihumid_coastal|unilib:dirt_sandy_with_turf_mild_semihumid_coastal|unilib:dirt_silt_fine_with_turf_mild_semihumid_coastal|0.8|COASTAL|BEACH_MAX
default|gaia_mild_semihumid_coastal|unilib:dirt_silt_coarse_with_turf_mild_semihumid_coastal|unilib:dirt_silt_fine_with_turf_mild_semihumid_coastal|0.8|COASTAL|BEACH_MAX

# Mild semihumid lowland
default|gaia_mild_semihumid_lowland|unilib:dirt_black_with_litter_forest_medium|unilib:dirt_dark_with_turf_mild_semihumid_lowland|0.7|LOWLAND|COASTAL
default|gaia_mild_semihumid_lowland|unilib:dirt_black_with_turf_mild_semihumid_lowland|unilib:dirt_dark_with_turf_mild_semihumid_lowland|0.8|LOWLAND|COASTAL
default|gaia_mild_semihumid_lowland|unilib:dirt_brown_with_turf_mild_semihumid_lowland|unilib:dirt_dark_with_turf_mild_semihumid_lowland|0.8|LOWLAND|COASTAL
default|gaia_mild_semihumid_lowland|unilib:dirt_clayey_with_turf_mild_semihumid_lowland|unilib:dirt_dark_with_turf_mild_semihumid_lowland|0.8|LOWLAND|COASTAL
default|gaia_mild_semihumid_lowland|unilib:dirt_ordinary_with_turf_mild_semihumid_lowland|unilib:dirt_dark_with_turf_mild_semihumid_lowland|0.8|LOWLAND|COASTAL
default|gaia_mild_semihumid_lowland|unilib:dirt_sandy_with_turf_mild_semihumid_lowland|unilib:dirt_dark_with_turf_mild_semihumid_lowland|0.8|LOWLAND|COASTAL
default|gaia_mild_semihumid_lowland|unilib:dirt_silt_fine_with_turf_mild_semihumid_lowland|unilib:dirt_dark_with_turf_mild_semihumid_lowland|0.8|LOWLAND|COASTAL

# Mild semihumid shelf
default|gaia_mild_semihumid_shelf|unilib:dirt_black_with_litter_forest_light|unilib:dirt_ordinary_with_turf_mild_semihumid_shelf|0.8|SHELF|LOWLAND
default|gaia_mild_semihumid_shelf|unilib:dirt_black_with_turf_mild_semihumid_shelf|unilib:dirt_ordinary_with_turf_mild_semihumid_shelf|0.8|SHELF|LOWLAND
default|gaia_mild_semihumid_shelf|unilib:dirt_brown_with_turf_mild_semihumid_shelf|unilib:dirt_ordinary_with_turf_mild_semihumid_shelf|0.8|SHELF|LOWLAND
default|gaia_mild_semihumid_shelf|unilib:dirt_clayey_with_turf_mild_semihumid_shelf|unilib:dirt_ordinary_with_turf_mild_semihumid_shelf|0.8|SHELF|LOWLAND
default|gaia_mild_semihumid_shelf|unilib:dirt_sandy_with_turf_mild_semihumid_shelf|unilib:dirt_ordinary_with_turf_mild_semihumid_shelf|0.8|SHELF|LOWLAND
default|gaia_mild_semihumid_shelf|unilib:dirt_silt_coarse_with_turf_mild_semihumid_shelf|unilib:dirt_ordinary_with_turf_mild_semihumid_shelf|0.8|SHELF|LOWLAND
default|gaia_mild_semihumid_shelf|unilib:dirt_silt_fine_with_turf_mild_semihumid_shelf|unilib:dirt_ordinary_with_turf_mild_semihumid_shelf|0.8|SHELF|LOWLAND

# Mild semihumid highland
default|gaia_mild_semihumid_highland|unilib:dirt_black_with_litter_forest_light|unilib:clay_red_with_turf_mild_semihumid_highland|0.8|HIGHLAND|SHELF
default|gaia_mild_semihumid_highland|unilib:dirt_black_with_turf_mild_semihumid_highland|unilib:clay_red_with_turf_mild_semihumid_highland|0.8|HIGHLAND|SHELF
default|gaia_mild_semihumid_highland|unilib:dirt_brown_with_turf_mild_semihumid_highland|unilib:clay_red_with_turf_mild_semihumid_highland|0.8|HIGHLAND|SHELF
default|gaia_mild_semihumid_highland|unilib:dirt_clayey_with_turf_mild_semihumid_highland|unilib:clay_red_with_turf_mild_semihumid_highland|0.8|HIGHLAND|SHELF
default|gaia_mild_semihumid_highland|unilib:dirt_ordinary_with_turf_mild_semihumid_highland|unilib:clay_red_with_turf_mild_semihumid_highland|0.8|HIGHLAND|SHELF
default|gaia_mild_semihumid_highland|unilib:dirt_sandy_with_turf_mild_semihumid_highland|unilib:clay_red_with_turf_mild_semihumid_highland|0.8|HIGHLAND|SHELF
default|gaia_mild_semihumid_highland|unilib:dirt_silt_fine_with_turf_mild_semihumid_highland|unilib:clay_red_with_turf_mild_semihumid_highland|0.8|HIGHLAND|SHELF

# Mild semihumid mountain

# Mild semihumid strato

# =================================================================================================
# Mild temperate biome ecosystems
# =================================================================================================

# Mild temperate ocean

# Mild temperate beach

# Mild temperate coastal
