# Vapourisation table, loaded by the "shared_atomic" package
#
# Vapourisation produces "samplings" representing chemical elements (specifically a small quantity
#       of that element). Typically, multiple "samplings" can be used to craft a single ingot,
#       chunk, substance sample (and so on) in the atomic collector
# This file specifies the proportions of different samplings produced for each input item (i.e. each
#       item placed in an atomic vapouriser). The number of samplings required to craft things is
#       described in the construct.csv file
# By default, every vapourisation is randomised (which can be temporarily disabled in the
#       "shared_atomic" package, when necessary). Thus, when we talk about the proportions of gold
#       and silver samplings produced by vapourising some mineral, we're actually talking about the
#       maximum amount of gold and silver that any one vapourisation can produce
#
# Every line in this file consists of three columns
# The first column is an item consumed by the atomic vapouriser, e.g. "unilib:stone_ordinary", or
#       a list of items producing exactly identical output, e.g.
#       "unilib:stone_ordinary unilib:stone_ordinary_block"
# The second column is a factor by which the vapourisation output can be easily increased or
#       decreased, in order to balance the game
# The third column is a string describing the maximum proportions of the samplings produced. For
#       example, "oxygen 60 silicon 40" means that a single input item generates a maximum of 60%
#       oxygen samplings and 40% silicon samplings. Typically, the numbers add up to 100, meaning
#       that they represent percentages. A total of 100 is not compulsory, however.
#       "oxygen 50 silicon 30" would mean that up to 50 oxygen samplings would be produced for every
#       30 silicon samplings
# The maximum number of samplings produced is the product of the second column's vapourisation
#       factor and the third column's proportions; for example, a factor of 0.5 and
#       "oxygen 60 silicon 40" produce up to 30 oxygen samplings and 20 oxygen samplings. (The
#       results of the multiplication are always rounded up, so the maximum number is always at
#       least 1)
# The ACTUAL number of samplings of each type, produced by each vapourisation, is a random number
#       between 0 and the maximum (so even when the probability is 1, there's no guarantee that each
#       type of sampling will be produced in a single vapourisation)
#
# The format of the third column is a sequence of "words", separated by whitespace
# If a "word" containing an alphabetical character matches the name of an element, e.g. "hydrogen"
#       (one of the elements in the third column of periodic_table.csv, converted to lower case),
#       then the corresponding sampling is one of the products of the vapourisation process
# The sampling can be followed by two optional numbers: the first is the proportion of samplings
#       produced (an integer, 1 or above, default 1); the second is the probability that this
#       element's samplings will be produced at all (a fractional number in the range 0-1,
#       default 1)
# The column may contain any number of words; leading or trailing numerical values are ignored, as
#       are any optional numbers after the first two. Thus, the following two lines are identical
#       (but in the second one, all the 99 values are ignored):
#
#   unilib:stone_ordinary|1|oxygen 60 1 silicon 40 1
#   unilib:stone_ordinary|1|99 oxygen 60 1 99 silicon 40 1 99
#
# When the first column specifies an item group, rather than an item, then the output is produced by
#       all items matching the group, IN ADDITION to the item's specific output. For example, these
#       two lines would specify that "unilib:stone_ordinary" produces oxygen, silicon AND gold,
#       in the proportions 60:40:10
#
#   group:smoothstone|1|gold 50 1
#   unilib:stone_ordinary|1|oxygen 60 1 silicon 40 1
#
# Like specific input items, group inputs tend to use proportions that add up to 100. In this case,
#       the word "other" can be used. Consider this example:
#
#   group:smoothstone|1|oxygen 60 1 silicon 30 1 other 10 1
#   unilib:stone_ordinary|1|gold 50 1 silver 50 1
#
# In this case, "unilib:stone_ordinary" (which has the "smoothstone" group) produces up to 60%
#       oxygen, 30% silicon and 10% of whatever is specified by "unilib:stone_ordinary". Thus, it
#       produces up to 60% oxygen, 30% silicon, 5% gold and 5% silver.
# In this situation, the vapourisation factor of "unilib:stone_ordinary" doesn't matter, because the
#       "group:smoothstone" line specifies the combined maximum quantities. In this file, the
#       IGNORE constant is used for the vapourisation factor in those lines
# Also in this situation, the probability for "other" on the "group:smoothstone" line is ignored, so
#       the "unilib:stone_ordinary" line can specify its own probabilities. In this file, "other"
#       probabilities are omitted
#
# As a guide, with:
#       - a vapourisation factor of 1
#       - a sampling proportion of 50%
#       - a probability of 1
#       - a chain of tubes between the vapouriser and collector of the optimal length
#       - one item of output (for example a mineral chunk) requiring 10 samplings
# ...then a stack of input items will produce 55 output items, on average (or a full stack of output
#       items when the debug flags in "atomic" remix packages are enabled)
#
# This file may be modified, but if you do modify it, you should enable the warnings in the
#       "shared_atomic" package until you have eliminated any problems

# input item|vapourisation string

# - item groups -----------------------------------------------------------------------------------

# bushes/trees - carbon 50%, oxygen 42%, hydrogen 6%, various 2% (inc nitrogen, calcium, potassium)
unilib:metal_hafnium_ingot|VAPOURISE_METAL_INGOT|hafnium 100
unilib:metal_hafnium_powder|VAPOURISE_POWDER|hafnium 100

unilib:metal_hassium_sample|VAPOURISE_SAMPLE|hassium 100

unilib:metal_holmium_chunk|VAPOURISE_METAL_INGOT|holmium 100

unilib:metal_indium_block|VAPOURISE_METAL_BLOCK|indium 100
unilib:metal_indium_ingot|VAPOURISE_METAL_INGOT|indium 100
unilib:metal_indium_powder|VAPOURISE_POWDER|indium 100

unilib:metal_iridium_block|VAPOURISE_METAL_BLOCK|iridium 100
unilib:metal_iridium_ingot|VAPOURISE_METAL_INGOT|iridium 100
unilib:metal_iridium_powder|VAPOURISE_POWDER|iridium 100

unilib:metal_iron_lump|VAPOURISE_LUMP|iron 100

unilib:metal_iron_cast_block|VAPOURISE_METAL_BLOCK|iron 95 carbon 3 silicon 2
unilib:metal_iron_cast_ingot|VAPOURISE_METAL_INGOT|iron 95 carbon 3 silicon 2
unilib:metal_iron_cast_powder|VAPOURISE_POWDER|iron 95 carbon 3 silicon 2

unilib:metal_iron_pig_block|VAPOURISE_METAL_BLOCK|iron 90 carbon 5 silicon 5
unilib:metal_iron_pig_ingot|VAPOURISE_METAL_INGOT|iron 90 carbon 5 silicon 5
unilib:metal_iron_pig_powder|VAPOURISE_POWDER|iron 90 carbon 5 silicon 5

unilib:metal_iron_wrought_rare_block|VAPOURISE_METAL_BLOCK|iron 99 carbon 1
unilib:metal_iron_wrought_rare_ingot|VAPOURISE_METAL_INGOT|iron 99 carbon 1

unilib:metal_lanthanum_chunk|VAPOURISE_METAL_INGOT|lanthanum 100

unilib:metal_lawrencium_sample|VAPOURISE_SAMPLE|lawrencium 100

unilib:metal_lead_block|VAPOURISE_METAL_BLOCK|lead 100
unilib:metal_lead_ingot|VAPOURISE_METAL_INGOT|lead 100
unilib:metal_lead_lump|VAPOURISE_LUMP|lead 100
unilib:metal_lead_powder|VAPOURISE_POWDER|lead 100

unilib:metal_lead_rare_block|VAPOURISE_METAL_BLOCK|lead 95 silver 5
unilib:metal_lead_rare_ingot|VAPOURISE_METAL_INGOT|lead 95 silver 5
unilib:metal_lead_rare_powder|VAPOURISE_POWDER|lead 95 silver 5

unilib:metal_lithium_chunk|VAPOURISE_METAL_INGOT|lithium 100

unilib:metal_livermorium_sample|VAPOURISE_SAMPLE|livermorium 100

unilib:metal_lutetium_chunk|VAPOURISE_METAL_INGOT|lutetium 100

unilib:metal_magnesium_block|VAPOURISE_METAL_BLOCK|magnesium 100
unilib:metal_magnesium_ingot|VAPOURISE_METAL_INGOT|magnesium 100
unilib:metal_magnesium_powder|VAPOURISE_POWDER|magnesium 100

unilib:metal_manganese_block|VAPOURISE_METAL_BLOCK|manganese 100
unilib:metal_manganese_ingot|VAPOURISE_METAL_INGOT|manganese 100
unilib:metal_manganese_powder|VAPOURISE_POWDER|manganese 100

unilib:metal_meitnerium_sample|VAPOURISE_SAMPLE|meitnerium 100

unilib:metal_mendelevium_sample|VAPOURISE_SAMPLE|mendelevium 100

unilib:metal_mercury_sample|VAPOURISE_SAMPLE|mercury 100

unilib:metal_mithril_block|VAPOURISE_METAL_BLOCK|titanium 50 chromium 25 vanadium 10 nickel 10 silver 5
unilib:metal_mithril_ingot|VAPOURISE_METAL_INGOT|titanium 50 chromium 25 vanadium 10 nickel 10 silver 5
unilib:metal_mithril_lump|VAPOURISE_LUMP|titanium 50 chromium 25 vanadium 10 nickel 10 silver 5
unilib:metal_mithril_powder|VAPOURISE_POWDER|titanium 50 chromium 25 vanadium 10 nickel 10 silver 5

unilib:metal_molybdenum_block|VAPOURISE_METAL_BLOCK|molybdenum 100
unilib:metal_molybdenum_ingot|VAPOURISE_METAL_INGOT|molybdenum 100
unilib:metal_molybdenum_powder|VAPOURISE_POWDER|molybdenum 100

unilib:metal_monel_block|VAPOURISE_METAL_BLOCK|nickel 65 copper 30 iron 2 0.5 manganese 1 0.5 carbon 1 0.5 silicon 1 0.5
unilib:metal_monel_ingot|VAPOURISE_METAL_INGOT|nickel 65 copper 30 iron 2 0.5 manganese 1 0.5 carbon 1 0.5 silicon 1 0.5
unilib:metal_monel_powder|VAPOURISE_POWDER|nickel 65 copper 30 iron 2 0.5 manganese 1 0.5 carbon 1 0.5 silicon 1 0.5

unilib:metal_moscovium_sample|VAPOURISE_SAMPLE|moscovium 100

unilib:metal_neodymium_chunk|VAPOURISE_METAL_INGOT|neodymium 100

unilib:metal_neptunium_sample|VAPOURISE_SAMPLE|neptunium 100

unilib:metal_nickel_block|VAPOURISE_METAL_BLOCK|nickel 100
unilib:metal_nickel_ingot|VAPOURISE_METAL_INGOT|nickel 100
unilib:metal_nickel_powder|VAPOURISE_POWDER|nickel 100

unilib:metal_nihonium_sample|VAPOURISE_SAMPLE|nihonium 100

unilib:metal_niobium_block|VAPOURISE_METAL_BLOCK|niobium 100
unilib:metal_niobium_ingot|VAPOURISE_METAL_INGOT|niobium 100
unilib:metal_niobium_powder|VAPOURISE_POWDER|niobium 100

unilib:metal_nobelium_sample|VAPOURISE_SAMPLE|nobelium 100

unilib:metal_oroide_block|VAPOURISE_METAL_BLOCK|copper 50 tin 25 zinc 25
unilib:metal_oroide_ingot|VAPOURISE_METAL_INGOT|copper 50 tin 25 zinc 25
unilib:metal_oroide_powder|VAPOURISE_POWDER|copper 50 tin 25 zinc 25

unilib:metal_osmium_block|VAPOURISE_METAL_BLOCK|osmium 100
unilib:metal_osmium_ingot|VAPOURISE_METAL_INGOT|osmium 100
unilib:metal_osmium_powder|VAPOURISE_POWDER|osmium 100

unilib:metal_ozymandium_block|VAPOURISE_METAL_BLOCK|osmium 70 iridium 20 ruthenium 10
unilib:metal_ozymandium_block_chiselled|VAPOURISE_METAL_BLOCK|osmium 70 iridium 20 ruthenium 10
unilib:metal_ozymandium_brick|VAPOURISE_METAL_BRICK|osmium 70 iridium 20 ruthenium 10
unilib:metal_ozymandium_ingot|VAPOURISE_METAL_INGOT|osmium 70 iridium 20 ruthenium 10
unilib:metal_ozymandium_lump|VAPOURISE_LUMP|osmium 70 iridium 20 ruthenium 10
unilib:metal_ozymandium_powder|VAPOURISE_POWDER|osmium 70 iridium 20 ruthenium 10

unilib:metal_palladium_block|VAPOURISE_METAL_BLOCK|palladium 100
unilib:metal_palladium_ingot|VAPOURISE_METAL_INGOT|palladium 100
unilib:metal_palladium_powder|VAPOURISE_POWDER|palladium 100

unilib:metal_planexium_block|VAPOURISE_METAL_BLOCK|platinum 80 nickel 10 palladium 2 0.66 rhodium 2 0.66 iridium 2 0.66 osmium 2 0.66 ruthenium 2 0.66
unilib:metal_planexium_block_chiselled|VAPOURISE_METAL_BLOCK|platinum 80 nickel 10 palladium 2 0.66 rhodium 2 0.66 iridium 2 0.66 osmium 2 0.66 ruthenium 2 0.66
unilib:metal_planexium_brick|VAPOURISE_METAL_BRICK|platinum 80 nickel 10 palladium 2 0.66 rhodium 2 0.66 iridium 2 0.66 osmium 2 0.66 ruthenium 2 0.66
unilib:metal_planexium_ingot|VAPOURISE_METAL_INGOT|platinum 80 nickel 10 palladium 2 0.66 rhodium 2 0.66 iridium 2 0.66 osmium 2 0.66 ruthenium 2 0.66
unilib:metal_planexium_lump|VAPOURISE_LUMP|platinum 80 nickel 10 palladium 2 0.66 rhodium 2 0.66 iridium 2 0.66 osmium 2 0.66 ruthenium 2 0.66
unilib:metal_planexium_powder|VAPOURISE_POWDER|platinum 80 nickel 10 palladium 2 0.66 rhodium 2 0.66 iridium 2 0.66 osmium 2 0.66 ruthenium 2 0.66

unilib:metal_platinum_block|VAPOURISE_METAL_BLOCK|platinum 100
unilib:metal_platinum_ingot|VAPOURISE_METAL_INGOT|platinum 100
unilib:metal_platinum_powder|VAPOURISE_POWDER|platinum 100

unilib:metal_platinum_rare_block|VAPOURISE_METAL_BLOCK|platinum 85 nickel 5 copper 5 silver 5
unilib:metal_platinum_rare_ingot|VAPOURISE_METAL_INGOT|platinum 85 nickel 5 copper 5 silver 5
unilib:metal_platinum_rare_powder|VAPOURISE_POWDER|platinum 85 nickel 5 copper 5 silver 5

unilib:metal_plutonium_sample|VAPOURISE_SAMPLE|plutonium 100

unilib:metal_polonium_sample|VAPOURISE_SAMPLE|polonium 100

unilib:metal_potassium_chunk|VAPOURISE_METAL_INGOT|potassium 100

unilib:metal_praseodymium_chunk|VAPOURISE_METAL_INGOT|praseodymium 100

unilib:metal_promethium_sample|VAPOURISE_SAMPLE|promethium 100

unilib:metal_protactinium_sample|VAPOURISE_SAMPLE|protactinium 100

unilib:metal_radium_sample|VAPOURISE_SAMPLE|radium 100

unilib:metal_rarium_block|VAPOURISE_METAL_BLOCK|aluminium 50 magnesium 25 phosphorus 10 titanium 10 silver 5
unilib:metal_rarium_block_chiselled|VAPOURISE_METAL_BLOCK|aluminium 50 magnesium 25 phosphorus 10 titanium 10 silver 5
unilib:metal_rarium_brick|VAPOURISE_METAL_BRICK|aluminium 50 magnesium 25 phosphorus 10 titanium 10 silver 5
unilib:metal_rarium_ingot|VAPOURISE_METAL_INGOT|aluminium 50 magnesium 25 phosphorus 10 titanium 10 silver 5
unilib:metal_rarium_lump|VAPOURISE_LUMP|aluminium 50 magnesium 25 phosphorus 10 titanium 10 silver 5
unilib:metal_rarium_powder|VAPOURISE_POWDER|aluminium 50 magnesium 25 phosphorus 10 titanium 10 silver 5

unilib:metal_rhenium_sample|VAPOURISE_SAMPLE|rhenium 100
unilib:metal_rhodium_block|VAPOURISE_METAL_BLOCK|rhenium 100
unilib:metal_rhodium_ingot|VAPOURISE_METAL_INGOT|rhenium 100
unilib:metal_rhodium_powder|VAPOURISE_POWDER|rhenium 100

unilib:metal_roentgenium_sample|VAPOURISE_SAMPLE|roentgenium 100

unilib:metal_rubidium_sample|VAPOURISE_SAMPLE|rubidium 100

unilib:metal_ruthenium_block|VAPOURISE_METAL_BLOCK|ruthenium 100
unilib:metal_ruthenium_ingot|VAPOURISE_METAL_INGOT|ruthenium 100
unilib:metal_ruthenium_powder|VAPOURISE_POWDER|ruthenium 100

unilib:metal_rutherfordium_sample|VAPOURISE_SAMPLE|rutherfordium 100

unilib:metal_samarium_chunk|VAPOURISE_METAL_INGOT|samarium 100

unilib:metal_scandium_block|VAPOURISE_METAL_BLOCK|scandium 100
unilib:metal_scandium_ingot|VAPOURISE_METAL_INGOT|scandium 100
unilib:metal_scandium_powder|VAPOURISE_POWDER|scandium 100

unilib:metal_seaborgium_sample|VAPOURISE_SAMPLE|seaborgium 100

unilib:metal_silicon_chunk|VAPOURISE_METAL_INGOT|silicon 100

unilib:metal_silver_block|VAPOURISE_METAL_BLOCK|silver 100
unilib:metal_silver_ingot|VAPOURISE_METAL_INGOT|silver 100
unilib:metal_silver_lump|VAPOURISE_LUMP|silver 100
unilib:metal_silver_powder|VAPOURISE_POWDER|silver 100

unilib:metal_silver_german_block|VAPOURISE_METAL_BLOCK|copper 70 nickel 20 zinc 10
unilib:metal_silver_german_ingot|VAPOURISE_METAL_INGOT|copper 70 nickel 20 zinc 10
unilib:metal_silver_german_powder|VAPOURISE_POWDER|copper 70 nickel 20 zinc 10

unilib:metal_silver_rare_block|VAPOURISE_METAL_BLOCK|silver 80 gold 5 copper 5 lead 5 zinc 5
unilib:metal_silver_rare_ingot|VAPOURISE_METAL_INGOT|silver 80 gold 5 copper 5 lead 5 zinc 5
unilib:metal_silver_rare_powder|VAPOURISE_POWDER|silver 80 gold 5 copper 5 lead 5 zinc 5

unilib:metal_silver_sterling_block|VAPOURISE_METAL_BLOCK|silver 92 copper 8
unilib:metal_silver_sterling_ingot|VAPOURISE_METAL_INGOT|silver 92 copper 8
unilib:metal_silver_sterling_powder|VAPOURISE_POWDER|silver 92 copper 8

unilib:metal_sodium_chunk|VAPOURISE_METAL_INGOT|sodium 100

unilib:metal_steel_block|VAPOURISE_METAL_BLOCK|iron 98 carbon 2
unilib:metal_steel_ingot|VAPOURISE_METAL_INGOT|iron 98 carbon 2
unilib:metal_steel_powder|VAPOURISE_POWDER|iron 98 carbon 2
unilib:metal_steel_rusty_brick|VAPOURISE_METAL_BRICK|iron 80 oxygen 17 carbon 2 hydrogen 1

unilib:metal_steel_black_block|VAPOURISE_METAL_BLOCK|iron 80 nickel 10 copper 9 tin 1
unilib:metal_steel_black_ingot|VAPOURISE_METAL_INGOT|iron 80 nickel 10 copper 9 tin 1
unilib:metal_steel_black_powder|VAPOURISE_POWDER|iron 80 nickel 10 copper 9 tin 1

unilib:metal_steel_carbon_block|VAPOURISE_METAL_BLOCK|iron 90 carbon 10
unilib:metal_steel_carbon_ingot|VAPOURISE_METAL_INGOT|iron 90 carbon 10
unilib:metal_steel_carbon_powder|VAPOURISE_POWDER|iron 90 carbon 10

unilib:metal_steel_rare_block|VAPOURISE_METAL_BLOCK|iron 84 carbon 12 manganese 1 0.5 silicon 1 0.5 sulphur 1 0.2 phosphorus 1 0.2
unilib:metal_steel_rare_ingot|VAPOURISE_METAL_INGOT|iron 84 carbon 12 manganese 1 0.5 silicon 1 0.5 sulphur 1 0.2 phosphorus 1 0.2
unilib:metal_steel_rare_powder|VAPOURISE_POWDER|iron 84 carbon 12 manganese 1 0.5 silicon 1 0.5 sulphur 1 0.2 phosphorus 1 0.2

unilib:metal_steel_stainless_block|VAPOURISE_METAL_BLOCK|iron 70 chromium 15 nickel 10 molybdenum 3 carbon 2
unilib:metal_steel_stainless_ingot|VAPOURISE_METAL_INGOT|iron 70 chromium 15 nickel 10 molybdenum 3 carbon 2
unilib:metal_steel_stainless_powder|VAPOURISE_POWDER|iron 70 chromium 15 nickel 10 molybdenum 3 carbon 2

unilib:metal_strontium_chunk|VAPOURISE_METAL_INGOT|strontium 100

unilib:metal_sybilline_block|VAPOURISE_METAL_BLOCK|cobalt 75 iron 10 copper 5 arsenic 5 sulphur 5
unilib:metal_sybilline_block_chiselled|VAPOURISE_METAL_BLOCK|cobalt 75 iron 10 copper 5 arsenic 5 sulphur 5
unilib:metal_sybilline_brick|VAPOURISE_METAL_BRICK|cobalt 75 iron 10 copper 5 arsenic 5 sulphur 5
unilib:metal_sybilline_ingot|VAPOURISE_METAL_INGOT|cobalt 75 iron 10 copper 5 arsenic 5 sulphur 5
unilib:metal_sybilline_lump|VAPOURISE_LUMP|cobalt 75 iron 10 copper 5 arsenic 5 sulphur 5
unilib:metal_sybilline_powder|VAPOURISE_POWDER|cobalt 75 iron 10 copper 5 arsenic 5 sulphur 5

unilib:metal_tantalum_block|VAPOURISE_METAL_BLOCK|tantalum 100
unilib:metal_tantalum_ingot|VAPOURISE_METAL_INGOT|tantalum 100
unilib:metal_tantalum_powder|VAPOURISE_POWDER|tantalum 100

unilib:metal_technetium_block|VAPOURISE_METAL_BLOCK|technetium 100
unilib:metal_technetium_ingot|VAPOURISE_METAL_INGOT|technetium 100
unilib:metal_technetium_powder|VAPOURISE_POWDER|technetium 100

unilib:metal_tellurium_block|VAPOURISE_METAL_BLOCK|tellurium 100
unilib:metal_tellurium_ingot|VAPOURISE_METAL_INGOT|tellurium 100
unilib:metal_tellurium_powder|VAPOURISE_POWDER|tellurium 100

unilib:metal_terbium_chunk|VAPOURISE_METAL_INGOT|terbium 100

unilib:metal_thallium_chunk|VAPOURISE_METAL_INGOT|thallium 100

unilib:metal_thorium_sample|VAPOURISE_SAMPLE|thorium 100

unilib:metal_thulium_chunk|VAPOURISE_METAL_INGOT|thulium 100

unilib:metal_tin_block|VAPOURISE_METAL_BLOCK|tin 100
unilib:metal_tin_ingot|VAPOURISE_METAL_INGOT|tin 100
unilib:metal_tin_lump|VAPOURISE_LUMP|tin 100
unilib:metal_tin_powder|VAPOURISE_POWDER|tin 100

unilib:metal_tin_rare_block|VAPOURISE_METAL_BLOCK|tin 80 oxygen 15 iron 2 0.5 manganese 1 0.5 tungsten 1 0.5 tantalum 1 0.5
unilib:metal_tin_rare_ingot|VAPOURISE_METAL_INGOT|tin 80 oxygen 15 iron 2 0.5 manganese 1 0.5 tungsten 1 0.5 tantalum 1 0.5
unilib:metal_tin_rare_powder|VAPOURISE_POWDER|tin 80 oxygen 15 iron 2 0.5 manganese 1 0.5 tungsten 1 0.5 tantalum 1 0.5

unilib:metal_titanium_block|VAPOURISE_METAL_BLOCK|titanium 100
unilib:metal_titanium_ingot|VAPOURISE_METAL_INGOT|titanium 100
unilib:metal_titanium_powder|VAPOURISE_POWDER|titanium 100

unilib:metal_tritonium_block|VAPOURISE_METAL_BLOCK|titanium 70 oxygen 10 iron 10 magnesium 5 manganese 5
unilib:metal_tritonium_block_chiselled|VAPOURISE_METAL_BLOCK|titanium 70 oxygen 10 iron 10 magnesium 5 manganese 5
unilib:metal_tritonium_brick|VAPOURISE_METAL_BRICK|titanium 70 oxygen 10 iron 10 magnesium 5 manganese 5
unilib:metal_tritonium_ingot|VAPOURISE_METAL_INGOT|titanium 70 oxygen 10 iron 10 magnesium 5 manganese 5
unilib:metal_tritonium_lump|VAPOURISE_LUMP|titanium 70 oxygen 10 iron 10 magnesium 5 manganese 5
unilib:metal_tritonium_powder|VAPOURISE_POWDER|titanium 70 oxygen 10 iron 10 magnesium 5 manganese 5

unilib:metal_tumbaga_block|VAPOURISE_METAL_BLOCK|copper 70 gold 30
unilib:metal_tumbaga_ingot|VAPOURISE_METAL_INGOT|copper 70 gold 30
unilib:metal_tumbaga_powder|VAPOURISE_POWDER|copper 70 gold 30

unilib:metal_tungsten_block|VAPOURISE_METAL_BLOCK|tungsten 100
unilib:metal_tungsten_ingot|VAPOURISE_METAL_INGOT|tungsten 100
unilib:metal_tungsten_powder|VAPOURISE_POWDER|tungsten 100

unilib:metal_unobtainium_block|VAPOURISE_METAL_BLOCK|iron 60 rhenium 20 technetium 5 ruthenium 5 osmium 5 iridium 5
unilib:metal_unobtainium_block_chiselled|VAPOURISE_METAL_BLOCK|iron 60 rhenium 20 technetium 5 ruthenium 5 osmium 5 iridium 5
unilib:metal_unobtainium_brick|VAPOURISE_METAL_BRICK|iron 60 rhenium 20 technetium 5 ruthenium 5 osmium 5 iridium 5
unilib:metal_unobtainium_ingot|VAPOURISE_METAL_INGOT|iron 60 rhenium 20 technetium 5 ruthenium 5 osmium 5 iridium 5
unilib:metal_unobtainium_lump|VAPOURISE_LUMP|iron 60 rhenium 20 technetium 5 ruthenium 5 osmium 5 iridium 5
unilib:metal_unobtainium_powder|VAPOURISE_POWDER|iron 60 rhenium 20 technetium 5 ruthenium 5 osmium 5 iridium 5

unilib:metal_uranium_block|VAPOURISE_METAL_BLOCK|uranium 100
unilib:metal_uranium_ingot|VAPOURISE_METAL_INGOT|uranium 100
unilib:metal_uranium_lump|VAPOURISE_LUMP|uranium 100
unilib:metal_uranium_powder|VAPOURISE_POWDER|uranium 100

unilib:metal_vanadium_block|VAPOURISE_METAL_BLOCK|vanadium 100
unilib:metal_vanadium_ingot|VAPOURISE_METAL_INGOT|vanadium 100
unilib:metal_vanadium_powder|VAPOURISE_POWDER|vanadium 100

unilib:metal_ytterbium_chunk|VAPOURISE_METAL_INGOT|ytterbium 100

unilib:metal_yttrium_chunk|VAPOURISE_METAL_INGOT|yttrium 100

unilib:metal_zinc_block|VAPOURISE_METAL_BLOCK|zinc 100
unilib:metal_zinc_ingot|VAPOURISE_METAL_INGOT|zinc 100
unilib:metal_zinc_lump|VAPOURISE_LUMP|zinc 100
unilib:metal_zinc_powder|VAPOURISE_POWDER|zinc 100

unilib:metal_zinc_rare_block|VAPOURISE_METAL_BLOCK|zinc 80 sulphur 20
unilib:metal_zinc_rare_ingot|VAPOURISE_METAL_INGOT|zinc 80 sulphur 20
unilib:metal_zinc_rare_powder|VAPOURISE_POWDER|zinc 80 sulphur 20

unilib:metal_zirconium_block|VAPOURISE_METAL_BLOCK|zirconium 100
unilib:metal_zirconium_ingot|VAPOURISE_METAL_INGOT|zirconium 100
unilib:metal_zirconium_powder|VAPOURISE_POWDER|zirconium 100

# - minerals ------------------------------------------------------------------------------------

unilib:mineral_acanthite_lump|VAPOURISE_MINERAL_LUMP|silver 87 sulphur 13
unilib:mineral_acanthite_rock|VAPOURISE_MINERAL_ROCK|silver 87 sulphur 13

unilib:mineral_aetherium_dust|VAPOURISE_POWDER|oxygen 55 silicon 22 aluminium 20 hydrogen 3

unilib:mineral_agate_block|VAPOURISE_MINERAL_BLOCK|oxygen 53 silicon 47
unilib:mineral_agate_gem|VAPOURISE_MINERAL_GEM|oxygen 53 silicon 47
unilib:mineral_agate_lump|VAPOURISE_MINERAL_LUMP|oxygen 53 silicon 47
unilib:mineral_agate_rock|VAPOURISE_MINERAL_ROCK|oxygen 53 silicon 47

unilib:mineral_alabandite_lump|VAPOURISE_MINERAL_LUMP|manganese 63 sulphur 37
unilib:mineral_alabandite_rock|VAPOURISE_MINERAL_ROCK|manganese 63 sulphur 37

unilib:mineral_almandine_block|VAPOURISE_MINERAL_BLOCK|iron 35 oxygen 25 aluminium 20 silicon 20
unilib:mineral_almandine_gem|VAPOURISE_MINERAL_GEM|iron 35 oxygen 25 aluminium 20 silicon 20
unilib:mineral_almandine_lump|VAPOURISE_MINERAL_LUMP|iron 35 oxygen 25 aluminium 20 silicon 20
unilib:mineral_almandine_rock|VAPOURISE_MINERAL_ROCK|iron 35 oxygen 25 aluminium 20 silicon 20

unilib:mineral_alunite_lump|VAPOURISE_MINERAL_LUMP|oxygen 43 aluminium 21 sulphur 19 potassium 11 hydrogen 6
unilib:mineral_alunite_rock|VAPOURISE_MINERAL_ROCK|oxygen 43 aluminium 21 sulphur 19 potassium 11 hydrogen 6

unilib:mineral_amazonite_block|VAPOURISE_MINERAL_BLOCK|oxygen 54 silicon 22 potassium 14 aluminium 10
unilib:mineral_amazonite_gem|VAPOURISE_MINERAL_GEM|oxygen 54 silicon 22 potassium 14 aluminium 10
unilib:mineral_amazonite_lump|VAPOURISE_MINERAL_LUMP|oxygen 54 silicon 22 potassium 14 aluminium 10
unilib:mineral_amazonite_rock|VAPOURISE_MINERAL_ROCK|oxygen 54 silicon 22 potassium 14 aluminium 10

unilib:mineral_amethyst_block|VAPOURISE_MINERAL_ROCK|oxygen 53 silicon 47
unilib:mineral_amethyst_crystal|VAPOURISE_MINERAL_LUMP|oxygen 53 silicon 47
unilib:mineral_amethyst_crystal_large|VAPOURISE_MINERAL_LUMP|oxygen 53 silicon 47

unilib:mineral_amethyst_dark_block|VAPOURISE_MINERAL_BLOCK|oxygen 53 silicon 47
unilib:mineral_amethyst_dark_gem|VAPOURISE_MINERAL_GEM|oxygen 53 silicon 47
unilib:mineral_amethyst_dark_lump|VAPOURISE_MINERAL_LUMP|oxygen 53 silicon 47
unilib:mineral_amethyst_dark_rock|VAPOURISE_MINERAL_ROCK|oxygen 53 silicon 47

unilib:mineral_anatase_lump|VAPOURISE_MINERAL_LUMP|titanium 60 oxygen 40
unilib:mineral_anatase_rock|VAPOURISE_MINERAL_ROCK|titanium 60 oxygen 40

unilib:mineral_andradite_block|VAPOURISE_MINERAL_BLOCK|oxygen 38 iron 23 silicon 20 calcium 19
unilib:mineral_andradite_gem|VAPOURISE_MINERAL_GEM|oxygen 38 iron 23 silicon 20 calcium 19
unilib:mineral_andradite_lump|VAPOURISE_MINERAL_LUMP|oxygen 38 iron 23 silicon 20 calcium 19
unilib:mineral_andradite_rock|VAPOURISE_MINERAL_ROCK|oxygen 38 iron 23 silicon 20 calcium 19

unilib:mineral_anglesite_lump|VAPOURISE_MINERAL_LUMP|lead 68 oxygen 21 sulphur 11
